decade,word,tf,occurrences
1950-2000,survey,0.0007027917797595968,"[402, 592, 7265, 8104, 13850, 15650, 17054, 20783, 21029, 21354, 27260, 30796, 34369, 39629, 51591, 54439, 61833, 63340, 63401, 64452, 65984, 69133, 73780, 76082, 78501, 82333, 82874, 84879, 92433]"
1950-2000,transmiss,0.00019387359441644047,"[403, 2226, 6889, 16637, 35574, 41202, 42667, 78052]"
1950-2000,text,0.0001211709965102753,"[403, 35574, 52824, 63176, 75046]"
1950-2000,werner,7.270259790616518e-05,"[404, 45842, 81699]"
1950-2000,interact,0.00016963939511438543,"[409, 17937, 25690, 35318, 62983, 66451, 80216]"
1950-2000,construct,0.0008239627762698721,"[414, 2213, 4491, 10730, 12003, 14456, 19367, 20593, 20948, 21159, 24701, 27900, 33923, 39847, 43035, 45128, 47986, 57825, 59873, 62674, 63001, 65375, 65951, 66186, 67712, 70910, 74040, 79279, 81798, 85550, 87095, 87528, 91554, 91712]"
1950-2000,pain,7.270259790616518e-05,"[415, 16932, 58601]"
1950-2000,hm,2.423419930205506e-05,[417]
1950-2000,young,0.0001211709965102753,"[417, 20552, 48390, 72811, 78747]"
1950-2000,offend,0.0001211709965102753,"[417, 7996, 8931, 20408, 29082]"
1950-2000,institut,0.0007997285769678169,"[417, 2421, 4651, 8115, 8134, 16539, 20590, 21530, 24850, 25012, 25653, 29287, 29556, 30787, 35556, 39130, 39599, 41696, 43561, 44215, 45759, 55813, 57939, 63941, 67539, 69043, 71759, 78065, 78997, 84108, 87126, 87523, 92013]"
1950-2000,remand,2.423419930205506e-05,[417]
1950-2000,centr,0.0002423419930205506,"[417, 650, 3683, 8180, 14514, 25604, 30561, 55591, 84620, 88063]"
1950-2000,feltham,2.423419930205506e-05,[417]
1950-2000,journalist,0.00021810779371849554,"[418, 11942, 19360, 20533, 44877, 48887, 62041, 70856, 74084]"
1950-2000,nurseri,0.0005089181853431562,"[419, 422, 5356, 7671, 15018, 17085, 23464, 29200, 34978, 36498, 39328, 41195, 45673, 56509, 74090, 75192, 76657, 79930, 88250, 88736, 90256]"
1950-2000,school,0.004749903063202792,"[419, 422, 516, 528, 530, 1022, 1649, 1835, 2273, 2568, 2619, 2862, 3274, 4601, 4645, 4652, 5356, 5564, 6407, 7671, 7684, 8099, 8127, 8434, 8915, 9169, 9430, 10445, 11571, 12823, 13087, 13605, 14515, 14922, 15996, 16050, 16238, 16546, 16663, 17021, 17085, 17154, 18457, 20410, 20599, 20824, 20837, 20851, 20889, 20909, 21017, 21514, 22214, 22479, 24647, 24914, 25015, 26193, 26203, 26617, 26772, 28009, 28012, 28013, 28096, 28353, 28696, 29200, 29340, 30043, 30538, 31141, 31376, 32484, 33125, 33273, 33281, 33285, 33387, 33485, 33892, 33909, 34113, 34374, 34375, 35828, 36304, 36322, 36550, 36844, 37087, 38672, 38676, 38750, 39017, 39328, 39388, 39391, 39860, 40023, 41005, 41073, 41195, 42241, 42687, 43506, 43531, 43622, 45673, 45820, 47471, 47510, 47881, 48301, 49259, 50028, 50068, 50102, 50290, 51857, 52440, 52884, 53599, 53667, 54022, 54023, 54473, 55563, 55599, 55743, 56509, 57277, 57657, 57686, 57837, 58169, 58484, 59941, 60228, 61153, 61403, 61414, 63336, 63611, 63815, 64160, 64295, 64412, 65512, 67303, 67325, 67363, 67988, 68312, 69137, 69661, 69663, 70392, 71276, 71673, 73482, 74090, 74153, 74495, 75000, 75073, 75082, 75528, 78437, 79912, 79930, 80084, 80106, 80406, 80781, 81273, 82867, 83168, 85561, 85783, 85829, 86239, 86434, 87153, 88736, 88752, 89595, 89596, 90256, 90311, 91204, 91376, 91480, 91496, 92369]"
1950-2000,hous,0.002883869716944552,"[420, 997, 1326, 1352, 1687, 2633, 3262, 4900, 5462, 6839, 6984, 7024, 8156, 8643, 8802, 9958, 10853, 11841, 11903, 13157, 13197, 15025, 15477, 15511, 15721, 16212, 16694, 18177, 19276, 19412, 19653, 20121, 20158, 20871, 21150, 21357, 21652, 23129, 23349, 23427, 23447, 24396, 25659, 26447, 27459, 28110, 29581, 30600, 30657, 33259, 33933, 33967, 34582, 34980, 35484, 36694, 37465, 41527, 41754, 45188, 45771, 45811, 46596, 47944, 50103, 51275, 52205, 52735, 53215, 56346, 56873, 57274, 58066, 58153, 58477, 58700, 58842, 60944, 62117, 62674, 63172, 64435, 64845, 65620, 68309, 68501, 68530, 70156, 70998, 71004, 71318, 73143, 74101, 74136, 74783, 74797, 74931, 75078, 76635, 78421, 78728, 78926, 79471, 80984, 81277, 81292, 81954, 82839, 84590, 84899, 85163, 85258, 86912, 86960, 89630, 89665, 90306, 91083, 91261]"
1950-2000,stress,0.00031504459092671576,"[421, 20517, 32691, 35428, 48221, 51240, 56292, 56777, 61376, 62136, 68263, 71231, 87506]"
1950-2000,nurs,0.0015025203567274137,"[423, 1876, 2420, 6053, 8043, 10469, 12444, 13338, 14495, 17299, 17722, 18050, 18053, 20101, 20582, 24735, 28346, 28575, 28625, 29149, 29458, 29483, 30586, 30587, 33667, 36026, 37132, 38836, 39377, 41037, 41725, 46076, 46077, 46078, 46079, 47529, 49987, 50586, 52139, 53794, 58332, 59370, 60932, 61223, 66421, 67689, 68285, 70423, 70867, 71197, 73525, 76342, 77112, 77685, 79297, 79501, 81016, 82098, 84217, 84580, 86074, 86440]"
1950-2000,patient,0.0001211709965102753,"[423, 52358, 65411, 66446, 82226]"
1950-2000,psycholog,0.0023022489336952307,"[427, 584, 1219, 2216, 2256, 3145, 3345, 3875, 5037, 5553, 6059, 7760, 9497, 10783, 11472, 11865, 12955, 17706, 22240, 23737, 24397, 25582, 25770, 27645, 28385, 30329, 31408, 32691, 33606, 34346, 35567, 35819, 36487, 36500, 36545, 36688, 36773, 37194, 37906, 39329, 39614, 40409, 41049, 43531, 44038, 44057, 45193, 46320, 47094, 48218, 49994, 50125, 50138, 53675, 53989, 55143, 58144, 58188, 58617, 59330, 60222, 62136, 62370, 64173, 64525, 64818, 64978, 65085, 65118, 65391, 65506, 66021, 68263, 68835, 69734, 70425, 73559, 75958, 76051, 79120, 79551, 79574, 80959, 82313, 83229, 83294, 84956, 85948, 86947, 87111, 88230, 88231, 88754, 90364, 91654]"
1950-2000,patholog,0.0002665761923226057,"[427, 8817, 12955, 19195, 37454, 42217, 43370, 44072, 66505, 73591, 81357]"
1950-2000,paleontolog,0.0002908103916246607,"[428, 13832, 14422, 26026, 34351, 35616, 42271, 51078, 67694, 69805, 80244, 86278]"
1950-2000,popular,0.0005573865839472664,"[429, 3615, 7759, 8121, 11594, 17456, 23153, 30047, 31882, 39965, 40445, 43102, 48621, 51759, 56855, 61109, 63194, 63531, 68071, 70865, 71418, 87000, 88408]"
1950-2000,cultur,0.001187475765800698,"[429, 1871, 1971, 3615, 6810, 8121, 10329, 16020, 16357, 21351, 27119, 30047, 31283, 31882, 32138, 36518, 37232, 38997, 40197, 41456, 43102, 43873, 50035, 51319, 52472, 52810, 56855, 57666, 58442, 60894, 61064, 62173, 63194, 63197, 64354, 64398, 66005, 68071, 69443, 70865, 77789, 78035, 79254, 86268, 87000, 90372, 91198, 92144]"
1950-2000,motion,0.0017690965490500194,"[431, 1727, 6442, 7235, 7525, 8762, 10058, 10751, 10856, 13379, 15583, 15590, 17408, 17926, 18153, 23287, 23452, 26197, 26414, 27062, 27122, 27525, 30666, 33097, 35996, 36515, 36714, 38604, 38705, 38761, 38793, 40453, 41802, 41962, 42009, 44905, 45224, 45234, 46252, 49299, 50016, 51775, 52392, 52449, 53869, 53874, 55042, 55043, 60970, 62007, 63048, 65052, 65175, 66262, 66889, 70334, 72333, 72557, 74048, 74489, 78933, 79324, 79339, 79572, 81903, 82402, 83252, 83798, 84212, 84917, 86310, 87414, 90688]"
1950-2000,pictur,0.002035672741372625,"[431, 1727, 6442, 7235, 7525, 8762, 9354, 10058, 10751, 10856, 12606, 13379, 15583, 15590, 15643, 17408, 17926, 18043, 18153, 23287, 23452, 26197, 26414, 27062, 27122, 27525, 28651, 29047, 30666, 33097, 35996, 36515, 36714, 38604, 38705, 38761, 38793, 40453, 40456, 41962, 42009, 43620, 44905, 45224, 45234, 45482, 46252, 49299, 50016, 51775, 52392, 52449, 53869, 53874, 55042, 55043, 59931, 60970, 62007, 63048, 63532, 65052, 65175, 66262, 66889, 70334, 72333, 72557, 74048, 74489, 78933, 79324, 79339, 80221, 81903, 82402, 83252, 83280, 83798, 84212, 84917, 86310, 87414, 90688]"
1950-2000,auction,7.270259790616518e-05,"[500, 732, 1085]"
1950-2000,atmospher,0.0001211709965102753,"[501, 11207, 55555, 59899, 91459]"
1950-2000,ozon,2.423419930205506e-05,[501]
1950-2000,older,0.0008481969755719271,"[503, 5432, 8526, 12631, 24082, 26210, 29157, 29578, 32670, 32703, 38785, 40473, 41002, 46096, 51013, 54840, 56499, 58265, 58635, 58637, 61057, 71196, 71285, 73106, 75987, 77206, 79935, 81288, 82157, 85217, 87485, 89201, 91120, 91224, 92230]"
1950-2000,hospit,0.0009451337727801473,"[504, 2977, 7018, 7995, 10454, 15237, 15362, 16958, 24557, 27231, 27286, 27296, 30364, 31450, 33357, 38779, 41385, 44210, 44840, 48291, 52137, 52358, 52818, 53648, 55556, 56485, 59855, 60993, 65144, 65493, 65980, 68060, 69514, 72414, 73461, 79547, 90258, 90386, 91530]"
1950-2000,sobinov,2.423419930205506e-05,[505]
1950-2000,v,7.270259790616518e-05,"[505, 33264, 81816]"
1950-2000,booksel,0.0006058549825513765,"[509, 994, 995, 3880, 15056, 29437, 30537, 39618, 51226, 56218, 56235, 56236, 63028, 63031, 71459, 80073, 82389, 86696, 86727, 88266]"
1950-2000,catalog,0.0006300891818534315,"[509, 994, 3880, 19208, 21316, 24876, 28846, 29437, 30514, 32411, 38233, 51094, 52225, 53588, 56218, 56236, 58646, 66143, 69398, 71459, 77718, 79313, 82389, 86696, 89540, 89872]"
1950-2000,teacher,0.0007754943776657619,"[517, 1008, 2973, 7763, 15550, 17354, 20909, 21136, 21291, 28537, 28601, 30642, 36290, 41201, 45906, 49983, 56246, 57804, 61836, 62974, 63827, 64505, 70204, 77557, 79357, 82274, 85221, 89860, 91258, 91539, 91721, 92430]"
1950-2000,offic,0.0008724311748739822,"[519, 1016, 1344, 2591, 8878, 10833, 20805, 26593, 27840, 28836, 29771, 31358, 33591, 35089, 38770, 39139, 39593, 42682, 52452, 52984, 59833, 59943, 63188, 64112, 65097, 68812, 73092, 74298, 75494, 77166, 79123, 79341, 82371, 84303, 89630, 90316]"
1950-2000,practic,0.0006785575804575417,"[519, 3642, 8878, 16622, 17319, 20805, 25002, 27840, 29483, 33896, 34380, 42682, 44863, 50128, 52984, 54006, 59943, 64112, 69110, 69162, 71008, 73092, 78089, 78907, 79123, 79341, 83889, 90316]"
1950-2000,local,0.0015994571539356339,"[523, 2539, 2868, 3135, 6415, 7020, 7266, 8105, 8690, 8774, 9413, 11960, 13189, 13196, 16196, 17157, 19660, 20450, 21144, 21315, 22476, 25545, 28016, 29570, 30529, 30779, 30780, 30908, 32690, 36378, 36788, 36801, 38654, 39693, 43510, 44204, 47865, 48269, 50043, 51550, 52830, 53206, 54288, 56269, 62106, 65251, 65399, 68525, 68855, 69023, 69432, 71716, 73778, 74920, 75050, 82096, 82873, 85921, 86318, 86491, 86921, 86958, 91242, 91636, 91790, 92157]"
1950-2000,breast,9.693679720822024e-05,"[525, 24883, 28135, 52140]"
1950-2000,feed,9.693679720822024e-05,"[525, 8166, 16775, 79500]"
1950-2000,geographi,0.0009936021713842574,"[527, 1238, 2164, 3832, 8172, 8859, 10043, 13230, 15558, 15700, 17084, 17165, 18030, 18482, 25603, 25670, 25829, 33865, 36729, 37223, 37936, 38669, 43115, 44885, 54466, 56326, 57356, 57955, 60713, 64808, 65475, 69015, 69100, 72857, 75951, 78213, 78729, 82136, 82158, 83195, 92146]"
1950-2000,craigi,2.423419930205506e-05,[528]
1950-2000,primari,0.0004362155874369911,"[528, 26788, 36322, 36325, 38579, 46438, 50036, 51258, 51286, 55132, 55563, 55599, 60416, 66002, 69505, 75070, 79912, 89821]"
1950-2000,perth,9.693679720822024e-05,"[528, 30542, 30632, 86065]"
1950-2000,scotland,0.0016236913532376891,"[528, 3709, 4366, 4722, 7921, 7975, 8060, 8149, 8180, 8663, 9412, 11569, 19216, 20086, 20566, 20837, 20857, 21143, 21591, 21652, 23906, 25671, 25916, 26049, 26095, 26753, 29591, 30326, 30632, 31376, 31413, 32443, 34074, 38660, 42053, 44313, 45197, 46936, 52186, 52866, 53216, 54403, 56828, 57433, 57953, 60953, 61106, 61805, 63163, 63427, 65495, 65907, 66635, 69548, 72933, 75028, 75078, 76665, 80284, 81917, 81920, 81931, 83542, 84189, 88676, 88759, 89553]"
1950-2000,portsmouth,2.423419930205506e-05,[529]
1950-2000,citi,0.0081426909654905,"[529, 650, 1325, 1343, 1358, 1417, 1665, 1670, 1674, 1683, 1707, 1840, 1946, 2241, 2628, 2855, 2927, 2934, 2943, 3087, 3097, 3338, 4124, 4149, 4497, 4639, 4684, 7023, 7079, 7629, 7650, 7797, 7856, 8305, 8441, 8842, 8927, 10459, 10872, 11365, 11537, 11650, 12053, 12523, 12550, 12907, 13093, 13110, 13125, 13206, 13567, 14449, 14518, 15492, 15641, 15645, 16379, 17019, 17310, 18154, 19652, 20104, 20426, 20487, 22216, 22226, 22440, 24395, 24485, 24707, 25531, 25538, 25541, 26096, 27307, 27308, 27814, 27818, 27951, 27952, 28018, 28440, 28449, 28457, 28648, 28654, 29337, 29339, 30971, 30973, 30982, 30993, 30997, 31422, 32390, 32392, 32837, 32865, 32871, 33263, 33268, 33487, 34089, 34111, 34119, 34572, 34589, 34890, 35848, 35858, 36326, 36343, 36350, 36743, 36751, 37499, 37517, 37928, 37950, 38996, 39010, 39039, 39045, 39094, 39319, 39524, 40048, 40421, 40448, 41029, 41983, 43369, 43514, 43867, 43871, 45132, 45441, 45444, 45446, 45455, 45460, 46451, 46461, 46462, 47289, 48119, 48310, 49279, 49280, 50046, 50064, 50085, 50111, 50621, 51352, 51534, 51537, 51549, 51560, 51563, 51567, 51578, 51809, 51830, 51846, 51856, 51866, 51873, 51875, 51880, 52328, 52455, 52457, 52458, 52459, 52534, 52543, 52736, 52758, 52759, 52763, 52764, 52775, 52778, 52840, 52843, 52859, 53179, 53684, 53793, 53841, 54286, 54864, 55616, 56854, 57269, 57794, 57914, 57920, 57964, 58285, 58289, 59103, 60157, 60171, 60215, 60370, 60431, 60714, 62527, 62546, 62552, 62553, 62985, 63013, 63165, 63170, 63171, 63345, 63388, 63415, 63575, 64181, 64534, 64839, 65123, 65153, 65158, 65405, 65783, 65860, 66026, 66515, 66900, 67353, 67355, 68708, 69190, 69415, 69417, 69418, 69944, 69963, 70916, 70920, 71142, 71155, 71401, 71450, 71661, 71681, 71691, 71701, 72426, 72451, 72468, 73467, 73631, 73634, 73653, 74128, 74283, 74478, 74745, 74957, 74958, 74971, 75080, 75081, 76011, 76676, 78078, 78086, 78144, 78152, 78173, 78508, 78901, 78916, 78930, 78944, 78948, 78961, 78997, 79554, 79877, 79921, 80064, 80091, 80092, 80110, 80134, 80143, 80144, 80229, 80231, 80296, 80397, 80822, 80829, 82416, 82734, 82813, 83226, 83240, 83265, 83562, 84295, 84595, 84597, 84645, 84853, 84937, 85264, 85293, 86204, 86241, 86279, 86297, 86315, 86356, 86771, 86784, 87127, 87371, 88021, 88675, 89633, 89810, 89816, 89996, 90027, 90323, 91269, 92273, 92342]"
1950-2000,council,0.002035672741372625,"[529, 1567, 1856, 2876, 2977, 4684, 4933, 5421, 7955, 8742, 9412, 11879, 15492, 15496, 17159, 19277, 19283, 19284, 19285, 20062, 20086, 20419, 20857, 21143, 24387, 25671, 26406, 28631, 29574, 29575, 29576, 29591, 29765, 30777, 30778, 30782, 32443, 32493, 36807, 38673, 38738, 39518, 41386, 43369, 49280, 51110, 51238, 52186, 53213, 54414, 54864, 56790, 56818, 56825, 57953, 58228, 59944, 62655, 62734, 63165, 63599, 69137, 72923, 72933, 73122, 73462, 75930, 76665, 76673, 76676, 77150, 77170, 77187, 77785, 80284, 81931, 83899, 84858, 85950, 87446, 89996, 91397, 91711, 91713]"
1950-2000,marx,7.270259790616518e-05,"[534, 23235, 40334]"
1950-2000,erich,7.270259790616518e-05,"[534, 12561, 14438]"
1950-2000,safeti,0.0003635129895308259,"[539, 590, 14479, 20116, 28614, 31372, 58884, 62589, 64128, 68228, 70167, 70402, 76796, 84304, 92208]"
1950-2000,telecommun,0.0013813493602171385,"[540, 1782, 3856, 4716, 5499, 6801, 7255, 9641, 11828, 13080, 13226, 14623, 14634, 16360, 16875, 17034, 21054, 24332, 29009, 30888, 32480, 38518, 38575, 39679, 40272, 43825, 45899, 45914, 45915, 47314, 50289, 51098, 51758, 51819, 52408, 52978, 52985, 56767, 58472, 58501, 60191, 64195, 65076, 65441, 73445, 78490, 78515, 78939, 79178, 80778, 83186, 83202, 85538, 85549, 86109, 89357, 91236]"
1950-2000,oceanographi,4.846839860411012e-05,"[544, 28088]"
1950-2000,ivan,0.0001211709965102753,"[545, 75739, 76649, 80744, 85161]"
1950-2000,sport,0.0008724311748739822,"[548, 8486, 8487, 13827, 14492, 16303, 16508, 18159, 24421, 26013, 26757, 29004, 29079, 34141, 38776, 45118, 46426, 46477, 47312, 49477, 51888, 55756, 57647, 57793, 59605, 59799, 65093, 65354, 67305, 69125, 74998, 76678, 81010, 82156, 86711, 86817]"
1950-2000,beltway,2.423419930205506e-05,[552]
1950-2000,forest,0.0006785575804575417,"[554, 4912, 13162, 17227, 20409, 22780, 28452, 35467, 39537, 39538, 43389, 52020, 52770, 53789, 56285, 58073, 58831, 60376, 61066, 68816, 70974, 72921, 82067, 82200, 84292, 89298, 90464, 91967]"
1950-2000,conserv,0.001260178363706863,"[554, 1882, 3073, 4142, 7948, 12020, 16173, 16523, 17355, 22720, 29311, 29585, 32397, 33334, 34588, 34882, 35586, 38582, 38738, 40246, 40416, 41849, 42233, 42279, 42881, 43396, 45459, 48984, 51525, 51831, 52172, 53604, 58201, 58831, 66410, 68287, 68856, 71645, 72205, 72714, 73777, 74984, 76667, 77144, 80148, 80405, 83192, 86337, 86937, 87108, 87149, 91537]"
1950-2000,ga,0.0004604497867390461,"[557, 9329, 15914, 22227, 23752, 24878, 33949, 43476, 44882, 50313, 51736, 56251, 58737, 63920, 64144, 66609, 70181, 70917, 87458]"
1950-2000,distribut,0.0002908103916246607,"[557, 7272, 25543, 34532, 41831, 46609, 47874, 64401, 71175, 74137, 77693, 91434]"
1950-2000,technolog,0.0016963939511438542,"[559, 3717, 7104, 7824, 8122, 8153, 9317, 13214, 13837, 14453, 14571, 14990, 15852, 16480, 18064, 18164, 18191, 20917, 21345, 21367, 22953, 24626, 25586, 25758, 25972, 28622, 29864, 30569, 30609, 30660, 33579, 34985, 38754, 39650, 42813, 43492, 43535, 43980, 47823, 51579, 54896, 56307, 57349, 57682, 57984, 58254, 58262, 59842, 61394, 63167, 63330, 63409, 63416, 65454, 65941, 69442, 71178, 72122, 72592, 75128, 76079, 77500, 79102, 80980, 82409, 85046, 85228, 85770, 92236, 92435]"
1950-2000,geolog,0.0011632415664986429,"[564, 5410, 8057, 13102, 13217, 13568, 14957, 20071, 25735, 25814, 30058, 30510, 33355, 35357, 36001, 36875, 37189, 39479, 41430, 41826, 41866, 43037, 45538, 45908, 46589, 52426, 53001, 55593, 55789, 63005, 63006, 65408, 66692, 68256, 68830, 69142, 73829, 77730, 78923, 79546, 80802, 82874, 84243, 84244, 86493, 86949, 91468, 91678]"
1950-2000,refuge,0.00021810779371849554,"[565, 1874, 13086, 24574, 35519, 50644, 60480, 78954, 90404]"
1950-2000,file,0.0002665761923226057,"[582, 778, 16000, 26948, 30473, 37468, 39025, 44070, 56806, 63690, 82134]"
1950-2000,technic,0.00031504459092671576,"[586, 13575, 13820, 20142, 24371, 29014, 33614, 54453, 68894, 72929, 78915, 87531, 90305]"
1950-2000,colleg,0.0016236913532376891,"[586, 2146, 3717, 5562, 7090, 8161, 9182, 10451, 13654, 18037, 18049, 20556, 21291, 23243, 24363, 24736, 24737, 25729, 26958, 28106, 28176, 30561, 31697, 32827, 34985, 36341, 39099, 39987, 40330, 41955, 42420, 45674, 49983, 56497, 56786, 58025, 60989, 62974, 63147, 63409, 63525, 64508, 65381, 65387, 65388, 66658, 67488, 69170, 70201, 71405, 73824, 73825, 75062, 77557, 77799, 78196, 80071, 81799, 81944, 83546, 86840, 89544, 89558, 90574, 91539, 92012, 92263]"
1950-2000,statesmen,0.0004604497867390461,"[596, 10743, 12208, 18667, 24962, 28354, 36004, 36517, 41428, 44380, 47096, 48915, 55584, 59938, 62555, 67709, 79472, 82372, 85134]"
1950-2000,bodi,0.0002423419930205506,"[598, 3608, 17055, 32037, 41136, 43314, 47307, 70185, 73821, 77128]"
1950-2000,caricatur,0.0002908103916246607,"[600, 3323, 10038, 14950, 24744, 31286, 52886, 55594, 71410, 71707, 86330, 92395]"
1950-2000,cartoon,0.0002908103916246607,"[600, 3323, 10038, 14950, 24744, 31286, 52886, 55594, 71410, 71707, 86330, 92395]"
1950-2000,matter,9.693679720822024e-05,"[601, 16482, 65845, 70218]"
1950-2000,famin,7.270259790616518e-05,"[609, 86283, 87483]"
1950-2000,microsoft,0.00014540519581233036,"[615, 11359, 30473, 32297, 39025, 56806]"
1950-2000,word,0.00038774718883288094,"[615, 1965, 11359, 20514, 29085, 32297, 37501, 42229, 53637, 64429, 65905, 67523, 69046, 73088, 86232, 91085]"
1950-2000,ulster,4.846839860411012e-05,"[617, 65457]"
1950-2000,unionist,4.846839860411012e-05,"[617, 87149]"
1950-2000,parti,0.0007027917797595968,"[617, 1880, 14094, 15613, 19232, 27849, 33226, 34982, 36806, 37176, 45225, 46453, 47449, 51090, 52143, 53590, 57857, 60992, 64142, 66443, 74296, 74984, 76778, 88055, 91488, 91568, 91645, 91957, 92001]"
1950-2000,holocaust,0.0002423419930205506,"[621, 10871, 18038, 24990, 58029, 63191, 67120, 70037, 73621, 80735]"
1950-2000,jewish,0.0004604497867390461,"[621, 3278, 4683, 10871, 18038, 24990, 51071, 58029, 60987, 63191, 65145, 67120, 69161, 70037, 72816, 73621, 78470, 80735, 89881]"
1950-2000,europ,7.270259790616518e-05,"[622, 26406, 76381]"
1950-2000,eastern,0.0002423419930205506,"[622, 13377, 15581, 20540, 43922, 62030, 62685, 64602, 74057, 82425]"
1950-2000,mignard,2.423419930205506e-05,[624]
1950-2000,pierr,0.0002665761923226057,"[624, 15955, 26615, 31919, 33668, 36809, 42184, 54849, 64497, 70234, 80989]"
1950-2000,danc,0.0004362155874369911,"[626, 16459, 21290, 24913, 29024, 29039, 45396, 48881, 49079, 56270, 58685, 61902, 66009, 70931, 74477, 83560, 85072, 89365]"
1950-2000,jockey,2.423419930205506e-05,[630]
1950-2000,russian,0.0016963939511438542,"[631, 2430, 3544, 4930, 5523, 5544, 7830, 8490, 10460, 10847, 11877, 12893, 13348, 13976, 14600, 15482, 16679, 16772, 18199, 20155, 20525, 23275, 24851, 25588, 27068, 29559, 29716, 30625, 31076, 31083, 31085, 34523, 34967, 36316, 39586, 40482, 41382, 42706, 44055, 46114, 46837, 51734, 52189, 52286, 55530, 57734, 60234, 61011, 63820, 63836, 65347, 65775, 69163, 71309, 75551, 76632, 76641, 77335, 80967, 85149, 85575, 85588, 86064, 86498, 91395, 91704, 91993, 92154, 92285, 92341]"
1950-2000,metamorphosi,2.423419930205506e-05,[634]
1950-2000,revolut,0.00021810779371849554,"[636, 26016, 26265, 28472, 29177, 51757, 52416, 58159, 77547]"
1950-2000,vampir,7.270259790616518e-05,"[641, 6742, 86737]"
1950-2000,widowhood,2.423419930205506e-05,[642]
1950-2000,cathol,0.0008724311748739822,"[643, 789, 2559, 4899, 13149, 17043, 18716, 23243, 28447, 29549, 30477, 31727, 39863, 42151, 43027, 43092, 47467, 47880, 48911, 51556, 52792, 52858, 52865, 59932, 67897, 72475, 72970, 73633, 78160, 79314, 82280, 82892, 83544, 87258, 92317, 92384]"
1950-2000,prometheu,2.423419930205506e-05,[648]
1950-2000,greek,0.0008481969755719271,"[648, 2918, 12563, 16363, 19329, 20063, 23228, 24887, 26780, 28661, 30643, 31406, 35419, 37178, 39344, 39978, 43653, 45639, 47889, 49296, 50109, 54654, 55402, 57327, 60927, 61020, 61078, 63027, 67492, 67903, 73444, 79445, 87460, 90120, 91396]"
1950-2000,airplan,0.0007512601783637068,"[649, 6762, 8499, 14437, 15387, 17325, 20834, 22383, 31438, 33278, 36293, 37913, 38539, 39106, 45117, 48318, 50558, 52170, 58002, 63349, 63817, 69129, 73804, 74733, 80552, 82086, 85793, 86363, 89545, 92175, 92390]"
1950-2000,westminst,7.270259790616518e-05,"[650, 37155, 54422]"
1950-2000,archiv,0.00033927879022877086,"[650, 25919, 26389, 30580, 32668, 34552, 39657, 39682, 47804, 68232, 68380, 82420, 84229, 88020]"
1950-2000,simon,7.270259790616518e-05,"[651, 12017, 33200]"
1950-2000,rodia,2.423419930205506e-05,[651]
1950-2000,tower,4.846839860411012e-05,"[651, 89553]"
1950-2000,lo,2.423419930205506e-05,[651]
1950-2000,angel,2.423419930205506e-05,[651]
1950-2000,calif,2.423419930205506e-05,[651]
1950-2000,middl,0.0002665761923226057,"[652, 2167, 6185, 8829, 14557, 28197, 28573, 45901, 57237, 72022, 79416]"
1950-2000,age,0.0007512601783637068,"[652, 2167, 8227, 8829, 11583, 12034, 13927, 14557, 16506, 17097, 19415, 26393, 28197, 28573, 33656, 38516, 43827, 44007, 45901, 52502, 57295, 60238, 66216, 66508, 71647, 76912, 79031, 79189, 80349, 82115, 85071]"
1950-2000,cartulari,4.846839860411012e-05,"[653, 38526]"
1950-2000,acupressur,4.846839860411012e-05,"[655, 76638]"
1950-2000,design,0.001187475765800698,"[656, 1278, 1933, 3924, 8796, 10733, 12527, 13138, 16980, 21527, 22355, 24896, 25731, 28011, 33793, 35085, 35836, 36713, 38849, 41198, 44253, 44268, 45659, 45767, 48901, 51812, 52389, 55787, 57263, 59101, 60948, 63699, 65547, 67340, 68847, 69721, 72481, 73519, 73666, 77344, 80149, 80965, 81341, 81938, 82245, 85283, 85745, 85760, 87401]"
1950-2000,crime,0.0007997285769678169,"[657, 740, 11826, 13078, 15504, 20807, 28630, 32667, 35993, 39026, 39331, 43835, 46086, 46722, 48909, 48997, 51105, 53913, 56266, 58198, 64005, 65078, 66306, 70158, 73598, 73791, 79873, 80291, 82190, 82253, 85767, 86991, 88738]"
1950-2000,write,0.00038774718883288094,"[657, 3240, 7251, 12038, 12716, 17270, 19257, 21059, 25739, 27913, 29014, 33098, 41424, 78133, 86046, 87156]"
1950-2000,fabl,2.423419930205506e-05,[658]
1950-2000,latin,0.0007512601783637068,"[658, 8109, 11631, 11763, 13119, 19373, 23445, 26277, 29388, 34530, 36797, 38868, 39285, 40338, 40478, 48610, 52153, 59088, 61136, 61260, 63338, 64279, 64377, 65564, 67876, 67886, 73127, 76366, 81892, 82385, 86913]"
1950-2000,mediev,0.0010178363706863124,"[658, 1855, 2853, 8504, 11763, 15423, 15427, 16349, 16760, 17947, 21666, 22440, 36027, 36035, 36347, 36443, 36718, 36797, 38710, 42049, 42721, 43528, 43618, 47838, 48898, 50020, 53596, 53643, 56827, 59088, 65364, 65517, 66900, 67857, 67858, 67876, 67886, 76366, 79142, 80762, 80771, 91303]"
1950-2000,salvag,4.846839860411012e-05,"[719, 23598]"
