occurrences
8338
37952
79966
3770
60740
86729
91485
8352
14216
70996
66222
16130
38903
84895
3771
38441
55349
4308
8341
39425
87535
8362
15675
14248
88169
90965
22659
14257
60739
22683
67273
38897
23565
43293
61512
25001
26470
39698
81358
31401
36855
2538
90087
60784
3775
3887
23321
4416
24216
4429
41936
5935
59992
8333
73135
8354
65639
8764
61608
11811
12728
14259
84877
79196
60744
3761
3772
4000
6525
8353
8356
8361
11809
11902
14215
14221
14223
14235
16133
18936
23322
23400
29728
29731
29739
33918
41927
47458
52148
53102
55359
55360
60747
60757
60760
60769
60770
60778
61335
67234
67235
67272
77563
91393
3760
3774
8363
14239
15673
16117
18206
21494
25793
27629
28565
28566
29744
36852
52155
52395
52400
55803
57385
60748
60751
60755
60771
60776
61511
67230
67237
67245
67266
70989
90539
91390
1138
1139
1141
1143
1144
1145
10533
34616
34618
34619
34620
34621
34622
34623
34624
34625
59073
59074
59075
3756
4414
4447
4459
5648
8818
18086
21200
25461
41916
50865
51569
65618
68301
80866
85244
87269
4413
4423
35025
40710
41897
41921
48448
50347
57580
61496
64902
65637
71515
73315
85297
87867
90518
4452
18566
32200
41939
41941
41942
42607
45477
45712
45713
45716
50344
60777
64921
64923
71857
75645
80707
15669
22715
23833
32113
39424
45952
48125
56211
57915
58624
64914
64915
72318
72331
92325
4453
19521
27448
27451
32462
41906
41926
41933
53010
76520
2272
3068
13120
14227
16468
23323
25535
34590
59958
65848
69400
84247
84253
85278
16310
41940
42590
42592
42802
45705
45711
45714
45715
45718
69791
73652
5078
14204
16779
27444
27634
41207
8331
14224
27619
45717
64912
65629
87804
8355
14218
16116
60741
61696
67262
999
14241
35520
60773
67261
87464
14212
15541
4441
26790
29743
50339
55138
83548
8531
12428
33778
35008
34600
51782
51784
55561
55588
63143
86207
1890
2243
11904
63004
4435
50309
68294
76004
8358
14209
15674
27631
51120
84881
8372
12425
41896
41918
27572
3755
14211
15676
11003
27453
89208
89212
4454
16119
62686
5884
14229
27626
14222
16207
41905
86716
27573
52460
53115
2234
34133
39519
81960
3285
34595
80182
91540
41935
50338
90093
41893
26007
60753
8344
8375
8347
8364
29734
38443
67239
8366
14208
60743
8370
14231
16143
14214
14238
14240
55347
55815
90517
33939
79152
16128
34850
56315
62680
30636
41943
34100
39527
72434
91542
2233
3753
60733
60734
3768
4412
4422
65628
8349
16747
8365
29740
44491
22957
8672
11536
63119
91515
12427
16012
70286
14232
14230
16118
67248
60729
86171
67236
85565
510
3366
4832
6297
9647
10232
14131
14156
18045
18970
18985
19061
19450
21800
22071
22095
24162
24826
26169
27130
32307
33997
35648
35663
36094
36107
37682
37700
37872
38914
39805
40447
40883
43401
44589
44602
44603
44761
47023
49386
49392
49624
53090
53279
53307
53321
54470
55433
55439
55623
55870
55881
60317
60367
62829
63128
69860
69862
70777
72218
73340
73743
75441
76216
77038
78663
78703
79006
80664
83142
84336
85194
85197
85313
86115
86130
86664
86694
88965
92102
1478
1482
1485
2957
7224
7560
10940
10993
10994
10996
10997
10998
14114
14486
15242
19242
19440
21813
31885
34730
36110
37577
42484
43469
44778
44781
46821
46824
46978
46982
47003
53277
53299
54015
55424
55819
55820
55858
55912
56984
57000
57551
57554
57555
59779
60328
60329
60330
60331
60332
62400
67465
69746
70298
71561
75438
75458
76162
78336
80471
80476
80645
86098
86152
86167
88994
92065
92066
92071
7537
9243
10197
15931
18996
24783
24835
27137
30105
36709
36808
38052
38056
38079
39765
39786
41142
41143
41618
42477
42552
47395
48776
48784
55873
55898
57451
60263
61766
61970
67627
69866
72292
72306
75430
79768
79994
80641
80792
82817
82964
83002
83160
85306
86762
89196
2473
3350
6287
7557
8408
10989
11972
14164
21793
21822
22699
23335
24161
33985
34014
36870
37529
38456
40877
41682
41684
41686
44614
44777
48975
49233
49613
49616
49912
52710
53272
55427
55829
57556
58904
59791
60296
60357
60364
63463
63478
68557
69767
69855
70032
73348
74559
78727
78763
83545
4851
5875
7531
8538
9123
10967
11345
20663
21840
22076
23345
23392
24788
29745
30135
30627
34219
34226
37647
37702
40878
40880
44654
51553
54932
56083
56167
61616
61658
75446
75460
85842
85861
86720
92355
7178
7548
8324
10213
10218
10962
14148
15766
16146
18974
18995
22949
24169
36112
37673
38050
46970
55896
57008
59800
61979
64706
69779
70312
73336
78709
78710
79751
80635
83016
83129
83154
85330
86111
86680
87638
87759
8388
18990
21788
32148
34690
34695
35627
35636
35637
35643
37549
38069
38915
40903
44623
44760
44790
45913
49217
49235
54090
56573
57566
60288
70282
75465
78658
78697
80477
80646
80650
80683
88986
91460
2325
3358
9128
9132
10181
16149
16784
23380
34235
34719
36090
37865
49491
49632
49896
52776
59593
67437
70297
70300
74814
74866
75435
85856
90514
2484
2492
9111
11814
17929
24825
30644
34691
34724
35650
41617
46820
46828
46976
49891
50930
57011
59158
61636
63504
66974
68786
74806
82969
2486
7214
24334
36099
36101
36104
41620
52693
65294
80480
87047
92090
4828
7532
10973
12429
21826
40887
41612
46651
51217
52257
55589
57570
61524
65633
73344
74808
76212
82940
88973
92074
92077
6583
7546
10189
10196
10198
34961
37431
39780
44767
50924
56926
56991
69560
70568
73353
74818
78630
81681
90567
508
3736
5866
15841
20667
23316
23342
23347
23353
23356
23411
34227
34236
44512
49919
49921
52061
67270
79151
85846
87059
2329
12398
35631
41654
46826
74498
76206
4809
4816
21812
33988
36095
39919
43283
46814
49520
56578
59782
73334
76167
82135
82976
3773
14150
20064
22961
41197
42349
42427
43208
49210
77893
84063
7561
23327
27652
38103
44610
49385
60261
75431
78631
80639
83019
85324
87046
47019
55859
80681
21806
22082
55882
87005
6320
8384
10990
34975
37692
37851
42548
44787
49396
50912
60249
60361
82432
82819
86122
86692
90269
90277
6672
16009
18969
22617
24824
37857
44806
46998
56309
60334
4821
5017
6285
10220
24791
33977
33998
35651
41653
46816
59802
69672
83134
85410
7536
13435
21886
22194
35642
44768
53275
53318
67837
69762
82818
82945
23371
69788
74972
3743
5872
9130
23351
49902
49905
49907
55364
61649
74553
74561
85837
87032
8334
14253
22073
37869
40892
42488
52287
61517
61633
61637
71569
78671
80449
10955
24168
29562
34720
34723
39769
44633
49383
55904
59810
75434
79985
84734
34705
42472
59581
27302
39415
59577
68554
6286
6300
10957
34022
41327
46987
48466
49221
56998
59583
78705
51213
80478
86687
18975
24786
49370
49377
57549
69868
14165
19074
39904
53266
69695
80665
85337
88962
3357
7562
25274
41638
45757
54088
54721
80351
84331
5041
23361
40881
60362
8359
18236
32171
51168
76170
90606
7231
24925
68822
11819
23368
61650
78768
85847
85855
87741
61644
25654
37544
37817
37850
75436
87747
87758
87771
88988
2469
4810
35502
41611
42556
87007
3376
10977
19431
35667
39766
61971
80636
69763
6270
22097
36722
37553
38110
48445
60292
77341
7175
49226
57001
9814
16790
22939
40141
44604
23367
24329
34234
46830
61651
69749
87024
1140
1142
8407
10534
15904
35678
88960
9108
23387
64708
9118
34228
61642
9535
50928
52289
56078
86123
87743
10201
10214
34729
37687
49373
60308
78519
92056
10225
39807
61976
63454
75466
82965
86775
33983
44639
46643
47009
88137
55847
5897
34224
6303
24836
37650
42543
87546
6313
49234
49484
69764
77565
82984
6646
55867
78776
85310
6683
34718
59793
76192
87752
7180
18738
28765
19452
8392
48671
66698
8335
23332
23338
61620
85859
9119
51212
85833
42480
72285
78647
16120
18976
34812
74566
76181
78521
23039
34726
78667
10193
31103
82963
4633
5027
28454
60635
87051
4805
30650
38097
57005
72026
76186
6268
39767
56576
76208
6295
6692
41646
42486
2504
4801
5018
5025
6640
6657
7223
7566
7582
8395
8405
10173
10175
10199
10215
10948
14147
15789
18961
18978
19006
19075
19436
21830
21836
21837
21838
22069
22084
22091
22297
24133
24807
24812
24834
25952
28420
30877
32157
32162
34222
34739
35635
35660
36116
37542
37840
39776
39849
39916
40888
40900
44636
44638
44769
44807
46627
46639
46966
47303
48787
48793
48799
49190
49197
49213
49365
49379
49610
49620
49623
50931
51972
51973
53278
53313
53745
54160
55431
55622
55833
55844
55856
55910
55913
56084
56174
56182
57386
57552
60301
60336
60351
60354
61972
61980
62836
63469
63471
65280
65581
65944
68695
69670
69777
72271
73325
73326
75472
76168
76174
76219
77154
78661
78669
78708
80451
80649
80662
82937
82999
83131
83135
83148
84326
85332
85339
85356
85421
86117
86622
86659
87780
88011
88958
88959
89010
89831
92106
92110
882
1538
2327
2477
4472
6305
7195
7226
7227
7547
7569
7579
8383
8403
10184
10195
10211
10986
14167
15953
17212
18964
19070
21818
22080
24131
24821
27684
30118
30124
34742
34743
34744
34747
35680
36093
37525
39909
42531
42533
44784
46984
46986
46988
46989
47000
48666
48667
48668
48669
48786
49186
49199
49625
49626
49627
49628
49633
50926
52711
53084
53270
53287
53293
53303
53319
55822
55827
55828
56575
57002
57010
57458
57558
57559
57560
57563
57565
60333
60335
60337
62216
64723
68698
69869
69872
72293
75447
75462
75463
75467
76163
76178
78635
78643
79767
80472
80473
80475
80479
80482
80642
80647
80652
80653
80654
80668
80675
83149
87767
87777
88463
92067
92068
92069
92073
92078
92079
92080
92081
92082
3349
5867
5869
5876
5893
6671
6675
7230
8111
11818
15036
16677
18733
19100
19434
19486
23339
23402
24830
27138
28460
37488
37829
38058
38104
39902
39914
40891
40893
44649
44655
47017
48121
48790
49397
49614
49901
49914
51834
53312
56801
61353
61613
61624
61625
61634
61640
61643
61648
63429
63480
64524
65283
67450
69861
70335
74500
74560
74816
74817
75450
76191
77781
78076
78659
80456
80481
80673
82958
83331
85321
85352
85844
85851
85862
85864
86688
87017
87056
87058
88579
90515
2436
4820
5153
6635
7093
18728
19003
19073
21791
24802
31156
34019
35166
36109
37659
37695
37816
37836
38064
39882
39918
40907
42483
42505
44625
44644
44803
46633
46815
47293
49376
49591
50917
50921
50929
53282
53331
55880
56194
56308
56923
62673
62828
62847
63468
68348
68620
68813
69859
72282
73826
78467
78646
78670
78704
79004
82938
82975
86640
86675
86678
87756
87785
89002
595
2472
2475
6288
7563
7586
8404
8603
13483
15560
18571
21803
21827
27149
32114
32173
33981
34000
34001
34716
36091
37654
37701
37855
38067
39032
39891
39895
39922
39940
40902
41624
42561
44770
44804
44805
44808
46819
46995
48785
49218
49518
49619
51205
53291
55887
57266
60270
61483
61978
62837
63508
67470
69778
69854
72278
73341
73342
75461
80457
80487
83147
84746
85164
86112
86603
88730
88980
92086
2505
4814
4831
7229
7555
7581
8378
8400
10224
10988
21834
23591
24787
24795
24816
27131
35638
37864
38065
38068
38913
39795
39878
39908
39925
39926
39939
49382
49388
49488
49499
49607
53900
55848
55869
55914
57012
57014
57568
59788
60347
62834
63466
63505
64719
67468
69784
71833
72269
73360
76175
76202
76215
79665
83156
87634
87775
88966
89004
89005
89190
92075
2498
7112
7222
14651
15399
15802
18724
19005
19007
22096
24136
24166
24805
32152
34715
37669
37678
37680
37688
37870
40910
42554
43489
44600
44816
45471
46993
49356
51541
56583
57003
57017
57018
58777
60298
60300
60302
60350
61967
62832
66933
66972
68632
69750
69863
72035
78757
79992
80666
84332
85341
85414
86663
87003
90273
1038
1469
3351
3378
4800
4852
7211
7221
7574
8401
14143
19095
19280
24132
24793
24800
24818
32495
34004
36108
36114
40908
40909
40912
42469
46634
46644
48599
49282
49609
53311
55834
55885
57562
60353
61917
61977
63475
63484
64724
67772
70571
72268
78691
83150
86786
87750
4827
7558
10210
10980
13479
22089
27143
34704
37860
44534
46641
46649
57572
68692
68701
76203
76627
86677
87636
88696
3738
5871
5879
5909
9122
9133
14141
16123
16127
18979
23336
23340
23350
23354
23357
23365
23381
23397
23408
34225
34230
34231
37526
44351
49894
49895
49909
49915
49923
55841
61635
67283
74555
85838
85845
85849
85854
85860
87014
87023
87030
87033
87045
88140
88555
5887
8409
10987
21790
22066
23317
23386
23390
27129
31545
37848
42534
49398
51207
52707
55818
56241
56521
61611
63503
67276
67469
69655
74576
78772
86399
87016
87036
87779
88961
90512
90516
1337
4850
6318
14115
15781
16091
24797
24823
37545
37694
46822
49523
49737
50911
52285
53304
55835
56517
59641
60275
61647
72024
72025
75432
80458
86674
86686
88968
2507
6641
7551
19000
21802
35698
36089
49504
56192
59764
64715
70790
74811
82961
85320
86155
2514
6644
6680
7190
7564
10970
11774
14154
16124
18991
21794
23378
24354
28158
34707
44585
44794
49390
49611
52706
53326
55886
70306
70307
75448
6284
6289
7188
9469
34011
39930
40879
44652
44773
49526
56170
56526
63464
68024
69761
82991
92089
7401
14740
15714
28377
30637
31160
35019
36480
50697
53328
56117
56300
56921
64665
72985
78660
80467
85303
85909
90172
2499
6639
7177
9131
14169
19004
24819
25469
32165
32595
35670
43397
44798
44799
60297
60303
62698
63472
69773
72286
78653
79984
90265
1468
8218
8414
15803
18962
19453
23401
48440
49636
75437
80656
82978
83165
85192
87052
87373
2510
7210
7565
8402
10842
15408
19008
22090
32123
40911
49478
49612
55426
55837
60352
62668
67274
2516
6648
9036
24801
34700
37527
39933
44810
46638
46968
46999
49187
51197
55824
60266
60343
64729
68686
69858
69870
80004
84324
89000
4829
6670
7542
21843
32166
34006
34020
35641
35649
37661
37665
39784
39785
39929
44601
44607
47002
59786
69758
76172
78762
83140
92101
5028
14151
18967
18986
19243
24806
37837
56527
57449
59769
75464
78677
84323
85340
88149
5904
5908
9137
16154
34218
34220
34229
34233
34239
61660
74557
74575
82989
85865
87019
87055
11775
46817
60366
76166
83014
88975
2783
6636
6638
19262
24822
46831
49621
49657
50795
55903
60348
63474
91400
4822
4823
4846
21817
27150
34711
35657
38434
39898
44593
46994
48794
49505
51891
53306
55842
4807
13484
16013
49900
51201
54924
55911
65927
79755
87011
21824
33978
34721
35653
53294
75445
7209
46630
50927
6664
23330
23384
23412
30300
61652
78655
83017
3735
5892
5899
23382
27661
34217
49899
61621
61638
63462
1734
14260
23413
39931
47024
49487
49922
53268
14157
29137
62667
85355
7117
8416
27127
30137
34694
39875
49502
49506
51975
51976
60349
72274
79003
80001
20337
41637
42502
53323
72730
92094
2332
16853
18957
18989
34002
39947
44776
69744
69745
86679
7234
37858
39801
39903
39907
78692
82822
9115
49240
53281
55432
61516
61645
87631
16152
23318
74568
85834
85857
14255
20664
37830
61612
79011
85839
85868
87048
87054
90511
34717
39927
49486
55866
76218
79765
1484
6642
18981
21842
44627
51211
56849
57271
57548
59792
79007
84333
24153
35674
4838
42205
42506
49606
59589
79756
84339
10172
19071
53330
56582
85870
88993
18960
40886
15791
36102
39791
49924
60260
83121
86602
4815
5042
37540
41639
44608
69856
78699
4812
10182
21795
21804
39775
41613
49635
55849
55850
76185
91714
23352
29736
34689
39416
67284
6693
10200
19484
23035
36100
48300
88135
7087
20444
33250
44912
56872
65879
65930
69939
75939
7575
35682
46996
50915
52264
57019
63470
32160
49202
55906
55907
55909
65290
86621
11820
22062
23403
30878
38098
48780
49913
80485
85835
16087
20413
42471
44802
60299
60346
87639
46636
59582
73332
514
8379
35665
48788
63473
87742
1322
38102
85083
92362
1781
12520
87776
10963
32164
37849
42479
53778
80674
83161
2785
34013
37814
42143
51979
59780
59781
86119
86672
86682
4818
7216
24910
39889
41484
75469
80680
86630
92097
92098
7213
23331
46628
60259
73337
84335
87637
15805
6316
9511
24838
24928
46818
63487
66975
68687
75440
87633
19067
55845
69782
73109
76161
87763
89191
39888
1481
7578
24156
30807
34713
38063
44779
66980
7588
32120
80000
6282
18988
19055
39932
43403
71503
88990
6681
30073
44590
44764
49185
59588
67467
69766
72259
10203
21797
24143
39789
59579
66973
72033
76210
82972
19251
39798
42478
62849
78687
19483
3365
49203
60284
60289
76631
85156
513
693
1170
1199
1208
2657
2819
3653
4847
5137
5142
5626
6504
6802
7298
7305
7331
7695
7697
7739
9039
9054
9058
10672
11446
11748
11927
12144
12180
12310
12311
13401
13424
13487
13746
13793
15409
15549
16592
18590
18605
18917
18930
19186
19811
20123
20610
21155
22323
22548
22633
23484
23503
23560
23621
26124
26234
26236
26987
27388
27611
28914
29323
29806
29820
29834
31015
31073
31585
31711
32323
33037
34016
34295
34317
34765
34838
34841
34842
37371
39667
41397
43183
43855
44077
44090
44092
44103
44137
44146
45374
45749
46021
47123
47791
49534
49831
49840
49849
49931
50217
50231
50668
50925
50976
51003
52158
52319
53065
53070
53076
53085
54574
54710
54972
55631
56717
57302
57401
58938
58957
58976
59182
59186
59195
59734
59743
60626
60647
60655
61459
61465
61474
61479
61874
63285
63297
63623
63647
64859
64899
65024
65233
65265
65291
65641
65708
65771
65772
66244
66763
67199
67408
68332
68736
68757
68945
70721
71782
71786
71818
72401
72890
73012
74517
76199
76905
76909
77678
81857
81868
82332
82480
82481
82482
82515
83158
83829
84234
84490
85143
85165
86544
86712
90725
90728
90734
90753
90768
90901
91727
92088
124
695
1187
1477
2368
2850
5172
5580
5618
5646
5657
5658
6222
7653
7657
9820
10381
10395
10418
11145
11772
13388
13404
13421
13791
13792
16066
17372
18554
18622
18745
18915
19179
19485
20657
21718
21748
22511
23025
23584
23618
23660
24679
25951
26100
26131
26147
26156
26965
27603
27604
29782
30123
31043
31080
34168
34216
34639
34849
37358
37363
38800
38801
38807
39401
42503
44283
45381
47895
48528
48529
48768
49850
49972
50208
50433
50448
52297
52312
52629
53083
53091
54549
54597
54692
54708
54976
57298
59232
59300
59750
59755
60525
60645
61857
61932
63283
63289
63314
65019
65652
65728
65730
66254
68769
69028
70696
70735
71392
72382
72383
73139
73892
73906
74512
74702
77636
79002
80468
83745
85139
89140
89706
90779
108
1218
2659
5134
5627
7741
10686
11431
12184
12277
12437
13734
14162
14200
15780
16072
16077
16079
17118
17365
17545
17546
20633
20640
20751
20760
23074
23547
23661
25720
26227
29779
29781
31032
31055
33504
34251
34820
41178
44173
44183
46039
47913
49198
49971
50230
50670
53073
53092
53238
55346
56256
56525
59285
60203
60672
63477
63782
63794
64659
64737
65021
65295
70271
70719
72115
72373
72400
73011
73056
73070
73072
73283
73913
74582
84487
85137
86124
86531
543
1181
5576
5649
7322
7395
7779
10208
10710
11751
12168
12298
12300
13408
15349
16062
18345
18749
19157
19809
20763
22576
22924
23501
25977
26146
29817
30136
30728
31550
32998
33066
33376
33434
34769
34836
36833
39225
39232
44141
44151
45379
50961
53080
54953
54969
54993
55326
56536
56538
60198
60667
60671
60673
61881
62350
63620
65795
66280
66283
67203
68900
68941
70357
70523
70745
71590
72235
72524
73030
73045
73291
73903
76856
76868
77172
79495
80437
90907
114
2802
4925
5582
5651
5843
5855
7315
7730
7737
10663
10666
11749
13386
13463
15776
16589
18674
19234
19778
20752
21743
22552
26120
26142
31041
32407
34339
34852
38211
42523
43968
44157
46020
48762
49956
50965
51903
53079
54589
56722
59751
59760
62704
63300
65683
71394
72114
72380
72381
72884
74516
80703
83806
83836
88466
88468
90709
90892
2836
5849
6017
6025
7731
8754
13725
14012
15342
15525
16083
21708
21711
26116
26154
26441
30757
32465
33068
33493
34246
34333
39242
41184
44518
46045
49169
50201
50678
53062
55001
59294
60648
60662
61532
61860
63618
65671
66260
68718
70722
72406
73910
76867
77651
77652
78736
83819
83821
86705
87039
89065
2792
6541
7686
13740
15815
18610
18618
22516
22571
22635
27396
28874
34242
34253
34826
36672
39257
41189
44136
46022
48769
50442
53074
54702
56733
58947
59221
63796
65699
65773
66255
66405
72369
72514
72869
73381
76857
76906
77613
82478
82479
86714
89985
90717
1345
13382
15528
16582
23516
27382
27386
27765
27767
28735
33023
33024
33829
41975
44692
50209
50211
54706
58235
59183
59222
67200
73060
73918
80779
82324
85448
109
129
502
5574
5986
9837
12147
13727
22086
22381
26122
26226
27600
30766
34300
34839
34912
35007
39267
41294
45504
51224
54981
54982
55343
63278
66723
68333
70812
72103
73924
74922
80137
90723
91273
1431
3501
9655
13870
23696
27709
30269
31153
33456
33523
44956
48485
48492
49332
50781
55248
64066
72628
73166
74699
77236
78360
78365
88757
91024
4991
10177
14618
16778
17018
17151
20435
27380
27381
28932
30098
33641
46182
51330
54101
54992
55327
60373
63036
64872
65786
4226
4237
4238
7116
7836
15531
16089
18740
20618
23677
35147
35554
44685
49848
53077
53078
59811
61482
63304
73284
76843
77453
78737
84484
84759
86145
90727
91579
1202
2561
5154
5579
6004
12167
12270
13757
17124
21738
23552
30763
33006
34171
34814
50687
54570
59737
63287
63784
71362
71839
73923
77634
83844
2810
5970
18997
22926
33078
49846
50210
59749
61669
62218
65684
65686
68917
70362
70374
72379
77630
77633
4475
6028
6544
9832
12171
12282
16749
18584
20636
22546
23544
23655
32316
51324
54110
61351
71801
73852
74513
74536
76902
90780
5569
9455
15816
19407
19787
21693
21739
22998
24693
27393
30752
34774
35149
45371
49884
50197
50311
65012
65224
67193
67202
71793
74596
76866
5158
45385
50229
58954
61879
63791
70513
3625
5653
10664
12273
13795
17106
20617
21692
26990
27401
30127
38402
43586
45514
49933
60641
64709
70316
71845
72264
72875
82473
86505
90752
1770
4640
5629
13770
14202
17180
21169
30111
30805
44160
45501
47103
53628
54994
54996
55330
55334
55336
55337
59868
59898
90304
90317
90351
1875
4236
6005
18732
31070
34806
38410
39264
41395
53333
73068
73069
80352
5124
5141
7283
16857
17109
20674
23986
30104
30776
40882
50392
50946
58979
59735
61456
61877
67204
72399
72511
73881
89999
37361
74256
81027
86408
89161
55050
5149
11929
18641
30722
30753
34252
37375
47902
51001
54673
56089
63799
70381
73289
74581
82511
16074
18735
37359
49845
49954
54715
64867
70524
73146
22547
27404
44083
45502
50947
58958
65226
67194
73915
104
691
1214
34325
49943
56197
59225
60646
61466
70361
71395
73894
76907
16591
23015
34283
34285
37368
61853
70509
2655
28917
29671
30120
44686
45747
63614
66397
70718
71780
86500
1179
1188
5182
17374
18596
27421
29800
39272
56732
76829
86667
1192
7694
16757
21712
35558
47932
63645
70736
73292
78811
82474
8399
75451
80486
3627
59219
4228
4897
17147
27593
38397
65007
65234
85136
87623
9045
10528
16789
18587
51000
65263
84488
87624
7308
9491
15769
22549
41392
49942
56158
70507
73000
83800
87626
10535
16096
34810
65663
5136
5145
50977
72375
86520
22564
54565
43974
46034
5578
21776
29674
33044
50296
50435
52313
54585
70322
73014
73904
83751
35429
43970
65149
65716
6023
19798
25252
43967
45518
49275
49818
54989
56730
10430
33033
56090
65655
15382
62669
65789
100
7711
10383
16601
58940
70717
19170
47373
64874
74603
18633
49230
6019
19782
30110
63802
65274
73043
76833
55000
11423
15783
34173
41296
45348
53288
78352
16558
19278
30645
79999
34807
56537
52385
58952
70325
86779
2804
33075
72377
77628
18034
7330
86553
7720
19188
56176
56522
23631
33076
68754
70498
72403
75536
17111
28880
35148
54699
56097
58909
74591
107
70345
33521
66261
68334
8438
23646
44667
59229
23587
23590
49930
33443
44726
70261
68762
20670
68308
34843
34987
59211
82085
120
33982
39501
39858
86506
5660
5663
1198
5985
57318
74597
10385
49851
70520
79494
26994
2595
22530
41833
46037
71373
82327
34680
68940
116
2795
2797
2799
2803
2815
2922
3382
3412
3630
4481
4487
5070
5157
5842
5846
5989
6007
6013
6020
6021
6147
6501
7304
7659
7714
7738
7742
7751
7752
7753
9472
9826
9828
9834
10374
10412
10670
11068
11426
11442
11744
11750
12139
12156
12297
13407
13417
13735
13741
13766
13780
13784
13790
15147
15352
15770
16069
16073
16076
16082
16433
16564
16576
16578
16593
16594
16682
16756
16759
17107
17115
17120
17130
17132
17133
18555
18562
18600
18602
18609
18613
18627
18635
19018
19131
19149
19182
19183
19189
19781
19792
19813
19816
20600
20643
20675
20677
20770
21710
21737
21740
21749
22515
22528
22541
22550
22553
22900
22922
23001
23002
23004
23007
23020
23041
23046
23515
23538
23541
23550
23561
23589
23635
23636
23651
24492
26107
26135
26143
26217
26223
26237
26993
27398
27605
27616
28645
28906
28911
29788
29803
29807
29833
30108
30403
30404
30734
30747
30999
31035
31097
32330
33035
33038
33039
33046
33047
33051
33052
33082
33529
33530
33534
34175
34196
34201
34263
34281
34287
34318
34322
34324
34780
34781
34782
34787
34796
34946
34957
35986
36068
36344
36375
37369
38401
38480
39249
39255
39400
40160
40380
40389
41182
43567
43969
44081
44084
44086
44094
44112
44118
44145
44454
44541
45339
46033
46042
47111
47115
47119
47127
48025
48522
48533
48538
48544
48763
49152
49158
49168
49832
49867
49878
49883
49935
49948
49951
49952
49953
49965
50212
50226
50297
50420
50451
50656
50664
50948
50960
51002
52300
52302
52305
52306
52321
53063
54223
54564
54572
54586
54590
54669
54672
54676
54680
54979
56700
56723
56734
56749
56894
57313
58961
59212
59282
59324
59721
59730
60148
60643
61473
61861
61872
61876
61882
62672
63035
63634
63641
63795
63810
64851
64852
64868
64876
64883
64894
65013
65022
65026
65027
65203
65210
65212
65236
65419
65654
65677
65694
65695
65696
65701
65714
65715
65739
65765
65793
66252
66399
68340
68730
68750
68939
70052
70273
70350
70356
70376
70515
70517
70723
71365
71385
71388
71788
71795
71802
71816
72109
72110
72395
72518
72525
72889
73038
73294
73893
73912
74514
74518
74544
74547
74600
76892
77620
77627
77646
77670
77794
77978
79485
79487
81869
82127
82330
82331
82464
82483
82493
82496
83809
83834
83846
83849
86527
86530
86543
87589
87630
88955
89898
89986
90721
90787
90873
90881
90883
90888
91763
110
126
684
698
709
1189
1201
1217
1885
2823
2847
3401
3624
5122
5126
5577
5655
5656
5847
5856
5987
5991
6008
6009
